session_id,user_id,session_start,session_end,platform,country
s_7351,2726,2025-12-04 15:43:00,2025-12-04 15:55:00,desktop,DE
s_6804,2515,2025-11-28 22:00:00,2025-11-28 22:09:00,desktop,AU
s_3624,1362,2025-11-13 06:21:00,2025-11-13 06:34:00,web,BR
s_530,200,2025-12-23 09:01:00,2025-12-23 09:10:00,desktop,US
s_3715,1400,2025-12-20 17:20:00,2025-12-20 17:26:00,web,IN
s_6326,2342,2025-11-03 16:20:00,2025-11-03 16:25:00,desktop,IN
s_4733,1765,2025-11-19 07:53:00,2025-11-19 08:02:00,web,GB
s_1270,490,2025-12-15 17:00:00,2025-12-15 17:05:00,web,IN
s_4282,1590,2025-12-04 19:46:00,2025-12-04 19:59:00,desktop,IN
s_1395,542,2025-11-25 21:00:00,2025-11-25 21:15:00,desktop,JP
s_4851,1810,2025-11-10 08:13:00,2025-11-10 08:19:00,desktop,IN
s_4010,1499,2025-12-08 02:37:00,2025-12-08 02:47:00,web,JP
s_4391,1642,2025-12-12 14:00:00,2025-12-12 14:05:00,web,IN
s_1798,697,2025-11-09 17:00:00,2025-11-09 17:06:00,web,US
s_2980,1132,2025-11-20 04:00:00,2025-11-20 04:14:00,web,BR
s_1442,563,2025-11-27 23:05:00,2025-11-27 23:17:00,desktop,AU
s_6063,2256,2025-11-24 17:00:00,2025-11-24 17:06:00,web,SG
s_7880,2915,2025-11-28 20:04:00,2025-11-28 20:12:00,web,US
s_3812,1432,2025-12-09 09:57:00,2025-12-09 09:59:00,desktop,JP
s_5632,2106,2025-12-12 04:19:00,2025-12-12 04:29:00,desktop,IN
s_1274,492,2025-12-21 19:13:00,2025-12-21 19:20:00,desktop,SG
s_4704,1755,2025-12-23 18:00:00,2025-12-23 18:13:00,desktop,IN
s_1713,665,2025-11-12 20:21:00,2025-11-12 20:25:00,web,US
s_956,363,2025-12-16 17:29:00,2025-12-16 17:46:00,desktop,US
s_6005,2239,2025-11-27 07:42:00,2025-11-27 07:55:00,desktop,GB
s_6467,2401,2025-11-11 16:00:00,2025-11-11 16:21:00,web,US
s_7944,2944,2025-12-02 07:00:00,2025-12-02 07:15:00,web,IN
s_7432,2754,2025-11-19 23:49:00,2025-11-19 23:51:00,web,IN
s_404,155,2025-12-26 04:00:00,2025-12-26 04:09:00,desktop,IN
s_2072,802,2025-11-29 03:03:00,2025-11-29 03:07:00,desktop,IN
s_7690,2844,2025-12-22 16:00:00,2025-12-22 16:11:00,web,DE
s_1978,763,2025-12-12 21:05:00,2025-12-12 21:11:00,web,BR
s_159,60,2025-12-17 19:46:00,2025-12-17 19:50:00,web,IN
s_3889,1461,2025-12-01 01:59:00,2025-12-01 02:20:00,web,BR
s_5452,2039,2025-11-21 05:39:00,2025-11-21 05:42:00,web,SG
s_903,339,2025-11-19 21:00:00,2025-11-19 21:09:00,web,AU
s_353,135,2025-12-22 10:00:00,2025-12-22 10:13:00,desktop,GB
s_5327,1984,2025-11-19 03:00:00,2025-11-19 03:07:00,desktop,CA
s_4541,1699,2025-12-23 14:00:00,2025-12-23 14:10:00,web,US
s_4131,1537,2025-11-13 23:12:00,2025-11-13 23:26:00,web,IN
s_755,286,2025-12-25 08:46:00,2025-12-25 08:52:00,web,BR
s_2972,1129,2025-11-22 19:56:00,2025-11-22 20:17:00,web,DE
s_8058,2985,2025-11-23 17:00:00,2025-11-23 17:04:00,web,BR
s_2921,1115,2025-12-23 02:49:00,2025-12-23 02:52:00,desktop,US
s_312,119,2025-12-16 00:00:00,2025-12-16 00:20:00,web,GB
s_4645,1735,2025-11-27 16:42:00,2025-11-27 16:45:00,web,US
s_662,249,2025-12-24 03:00:00,2025-12-24 03:10:00,desktop,SG
s_1990,765,2025-10-31 15:11:00,2025-10-31 15:16:00,desktop,US
s_3666,1384,2025-11-19 19:54:00,2025-11-19 20:02:00,web,SG
s_307,117,2025-12-08 19:00:00,2025-12-08 19:04:00,web,DE
s_2336,896,2025-11-28 21:50:00,2025-11-28 21:53:00,web,US
s_4791,1787,2025-11-28 12:00:00,2025-11-28 12:12:00,desktop,GB
s_2357,906,2025-12-15 10:00:00,2025-12-15 10:08:00,desktop,GB
s_3703,1396,2025-12-17 19:15:00,2025-12-17 19:22:00,web,IN
s_3805,1430,2025-12-22 20:40:00,2025-12-22 20:45:00,web,BR
s_1928,739,2025-12-03 00:50:00,2025-12-03 01:07:00,web,IN
s_8049,2983,2025-12-04 03:00:00,2025-12-04 03:11:00,desktop,US
s_3428,1294,2025-12-03 10:00:00,2025-12-03 10:03:00,web,US
s_750,284,2025-12-01 16:26:00,2025-12-01 16:33:00,web,SG
s_3639,1371,2025-12-24 16:00:00,2025-12-24 16:10:00,desktop,US
s_5900,2202,2025-12-22 05:36:00,2025-12-22 05:46:00,desktop,US
s_1267,490,2025-12-16 05:00:00,2025-12-16 05:06:00,web,IN
s_5932,2215,2025-12-04 04:00:00,2025-12-04 04:09:00,desktop,IN
s_6153,2290,2025-11-06 10:37:00,2025-11-06 11:00:00,web,US
s_7727,2859,2025-10-29 00:00:00,2025-10-29 00:04:00,web,DE
s_3596,1351,2025-12-14 02:00:00,2025-12-14 02:06:00,desktop,DE
s_2135,821,2025-12-09 12:00:00,2025-12-09 12:09:00,desktop,IN
s_5067,1887,2025-12-06 02:30:00,2025-12-06 02:43:00,desktop,US
s_4110,1531,2025-11-16 16:33:00,2025-11-16 16:36:00,web,IN
s_4970,1850,2025-11-28 21:00:00,2025-11-28 21:05:00,web,JP
s_4905,1825,2025-12-02 09:32:00,2025-12-02 09:58:00,web,SG
s_515,195,2025-11-29 21:19:00,2025-11-29 21:26:00,web,IN
s_7240,2689,2025-11-20 06:00:00,2025-11-20 06:02:00,desktop,BR
s_410,156,2025-11-29 05:53:00,2025-11-29 06:09:00,web,AU
s_6049,2252,2025-12-17 03:00:00,2025-12-17 03:04:00,web,JP
s_8065,2989,2025-12-03 13:00:00,2025-12-03 13:10:00,desktop,GB
s_8004,2965,2025-12-14 02:00:00,2025-12-14 02:03:00,web,IN
s_7015,2598,2025-11-20 09:00:00,2025-11-20 09:10:00,desktop,CA
s_208,79,2025-11-13 18:00:00,2025-11-13 18:05:00,web,IN
s_6584,2442,2025-12-05 11:42:00,2025-12-05 12:00:00,web,IN
s_459,174,2025-11-06 17:00:00,2025-11-06 17:06:00,web,SG
s_2055,793,2025-12-11 20:45:00,2025-12-11 20:53:00,desktop,AU
s_2431,931,2025-12-06 12:15:00,2025-12-06 12:24:00,web,US
s_251,101,2025-10-30 22:28:00,2025-10-30 22:35:00,web,IN
s_6910,2556,2025-12-22 10:00:00,2025-12-22 10:19:00,desktop,US
s_5438,2030,2025-11-29 00:00:00,2025-11-29 00:09:00,desktop,IN
s_1108,421,2025-12-09 07:00:00,2025-12-09 07:16:00,web,IN
s_6756,2501,2025-12-15 02:28:00,2025-12-15 02:40:00,web,IN
s_1714,665,2025-11-13 09:23:00,2025-11-13 09:46:00,web,US
s_3912,1469,2025-12-15 05:00:00,2025-12-15 05:02:00,web,IN
s_6516,2420,2025-11-16 01:45:00,2025-11-16 01:58:00,web,US
s_716,274,2025-12-18 09:00:00,2025-12-18 09:06:00,web,US
s_553,208,2025-11-30 20:00:00,2025-11-30 20:02:00,web,SG
s_1440,562,2025-11-22 01:07:00,2025-11-22 01:11:00,desktop,IN
s_2271,868,2025-11-21 05:25:00,2025-11-21 05:31:00,desktop,SG
s_3145,1196,2025-12-16 04:00:00,2025-12-16 04:03:00,web,CA
s_7726,2859,2025-12-13 00:10:00,2025-12-13 00:20:00,web,DE
s_1926,739,2025-12-22 19:19:00,2025-12-22 19:29:00,web,IN
s_635,240,2025-12-23 09:13:00,2025-12-23 09:24:00,desktop,SG
s_317,122,2025-12-18 19:17:00,2025-12-18 19:22:00,desktop,US
s_7606,2815,2025-11-29 12:15:00,2025-11-29 12:30:00,web,US
s_5425,2025,2025-12-06 07:17:00,2025-12-06 07:26:00,desktop,SG
s_428,164,2025-12-12 18:48:00,2025-12-12 18:58:00,desktop,SG
s_6019,2245,2025-12-12 07:00:00,2025-12-12 07:04:00,desktop,AU
s_106,37,2025-11-16 06:42:00,2025-11-16 06:49:00,web,IN
s_3042,1156,2025-12-06 22:00:00,2025-12-06 22:16:00,web,BR
s_4239,1574,2025-12-19 04:59:00,2025-12-19 05:09:00,web,AU
s_2170,835,2025-12-14 06:29:00,2025-12-14 06:59:00,web,IN
s_1710,663,2025-11-27 15:00:00,2025-11-27 15:07:00,web,SG
s_90,32,2025-11-27 05:30:00,2025-11-27 05:45:00,web,AU
s_2242,861,2025-12-07 00:00:00,2025-12-07 00:07:00,desktop,US
s_3175,1207,2025-12-11 01:01:00,2025-12-11 01:12:00,web,US
s_7770,2874,2025-11-26 19:43:00,2025-11-26 19:51:00,web,IN
s_1950,750,2025-12-02 18:51:00,2025-12-02 19:06:00,web,SG
s_4045,1509,2025-11-27 09:00:00,2025-11-27 09:12:00,desktop,IN
s_7633,2823,2025-12-16 10:21:00,2025-12-16 10:43:00,desktop,US
s_2849,1087,2025-12-22 03:02:00,2025-12-22 03:15:00,web,IN
s_2,1,2025-11-21 05:28:00,2025-11-21 05:31:00,web,DE
s_4338,1618,2025-11-30 22:00:00,2025-11-30 22:03:00,web,BR
s_936,354,2025-12-13 11:45:00,2025-12-13 11:54:00,desktop,CA
s_6929,2564,2025-11-15 05:57:00,2025-11-15 06:09:00,desktop,US
s_2721,1043,2025-11-11 07:00:00,2025-11-11 07:03:00,desktop,IN
s_5206,1941,2025-11-16 22:34:00,2025-11-16 22:48:00,desktop,BR
s_6205,2305,2025-12-22 05:36:00,2025-12-22 05:47:00,web,US
s_592,221,2025-11-28 07:00:00,2025-11-28 07:22:00,desktop,JP
s_7802,2888,2025-11-29 15:28:00,2025-11-29 15:46:00,web,CA
s_6083,2261,2025-12-06 19:00:00,2025-12-06 19:12:00,web,BR
s_2937,1119,2025-11-25 22:34:00,2025-11-25 22:37:00,web,DE
s_2449,937,2025-12-14 23:08:00,2025-12-14 23:20:00,desktop,IN
s_1577,620,2025-12-06 11:00:00,2025-12-06 11:19:00,desktop,US
s_6514,2419,2025-12-19 14:18:00,2025-12-19 14:25:00,web,US
s_7922,2933,2025-11-06 17:15:00,2025-11-06 17:24:00,web,DE
s_214,84,2025-12-20 18:52:00,2025-12-20 18:59:00,web,IN
s_779,296,2025-12-21 19:23:00,2025-12-21 19:37:00,web,IN
s_6848,2531,2025-12-01 06:00:00,2025-12-01 06:04:00,web,SG
s_3497,1316,2025-11-30 00:00:00,2025-11-30 00:09:00,web,CA
s_6352,2352,2025-12-17 05:00:00,2025-12-17 05:07:00,desktop,DE
s_2044,786,2025-12-18 22:00:00,2025-12-18 22:04:00,desktop,US
s_7343,2723,2025-12-07 09:00:00,2025-12-07 09:21:00,web,GB
s_5421,2023,2025-12-19 12:00:00,2025-12-19 12:05:00,web,DE
s_1568,615,2025-12-14 11:00:00,2025-12-14 11:15:00,web,US
s_166,64,2025-11-25 21:14:00,2025-11-25 21:20:00,web,US
s_4703,1754,2025-12-11 22:00:00,2025-12-11 22:13:00,web,US
s_3567,1340,2025-11-07 03:39:00,2025-11-07 03:48:00,desktop,GB
s_6202,2303,2025-12-14 10:52:00,2025-12-14 11:06:00,desktop,IN
s_7695,2847,2025-12-09 09:00:00,2025-12-09 09:05:00,web,US
s_5440,2031,2025-12-25 05:21:00,2025-12-25 05:30:00,desktop,SG
s_2014,775,2025-12-09 03:00:00,2025-12-09 03:08:00,web,IN
s_274,107,2025-12-08 22:15:00,2025-12-08 22:31:00,web,BR
s_3861,1449,2025-12-24 11:55:00,2025-12-24 12:00:00,web,SG
s_4168,1550,2025-12-21 05:46:00,2025-12-21 05:55:00,desktop,IN
s_6459,2398,2025-11-03 23:12:00,2025-11-03 23:29:00,web,US
s_3789,1423,2025-11-21 11:01:00,2025-11-21 11:17:00,web,GB
s_5184,1931,2025-12-06 13:01:00,2025-12-06 13:04:00,web,CA
s_395,151,2025-12-18 09:00:00,2025-12-18 09:21:00,desktop,IN
s_584,219,2025-11-30 00:54:00,2025-11-30 01:02:00,desktop,US
s_7961,2950,2025-12-22 01:45:00,2025-12-22 01:50:00,web,SG
s_8071,2992,2025-12-09 21:00:00,2025-12-09 21:02:00,desktop,IN
s_7504,2781,2025-11-30 06:18:00,2025-11-30 06:48:00,web,US
s_6652,2469,2025-12-07 21:27:00,2025-12-07 21:34:00,desktop,DE
s_7739,2864,2025-12-07 16:50:00,2025-12-07 16:55:00,desktop,SG
s_6548,2431,2025-12-21 14:37:00,2025-12-21 14:43:00,desktop,BR
s_521,197,2025-12-04 08:13:00,2025-12-04 08:19:00,desktop,IN
s_1764,685,2025-12-19 23:00:00,2025-12-19 23:11:00,web,SG
s_1876,726,2025-12-22 03:19:00,2025-12-22 03:33:00,web,GB
s_5356,1995,2025-12-23 22:46:00,2025-12-23 22:52:00,web,IN
s_3966,1486,2025-11-13 05:00:00,2025-11-13 05:04:00,web,AU
s_3345,1261,2025-12-05 19:13:00,2025-12-05 19:53:00,web,AU
s_2254,864,2025-11-17 11:00:00,2025-11-17 11:09:00,web,JP
s_3225,1222,2025-12-16 00:08:00,2025-12-16 00:13:00,desktop,US
s_527,199,2025-12-17 03:00:00,2025-12-17 03:05:00,web,US
s_2947,1122,2025-12-22 06:00:00,2025-12-22 06:12:00,web,IN
s_4474,1673,2025-12-14 12:00:00,2025-12-14 12:07:00,web,GB
s_3900,1466,2025-10-31 12:00:00,2025-10-31 12:13:00,desktop,IN
s_5656,2116,2025-11-06 14:59:00,2025-11-06 15:10:00,web,GB
s_693,261,2025-11-27 20:00:00,2025-11-27 20:13:00,web,JP
s_7651,2830,2025-11-27 03:12:00,2025-11-27 03:15:00,web,US
s_4445,1662,2025-11-21 06:00:00,2025-11-21 06:09:00,web,US
s_3634,1368,2025-12-18 07:00:00,2025-12-18 07:09:00,web,CA
s_5806,2171,2025-12-01 11:00:00,2025-12-01 11:17:00,desktop,BR
s_1051,398,2025-11-29 07:55:00,2025-11-29 08:09:00,desktop,IN
s_591,221,2025-11-28 12:00:00,2025-11-28 12:06:00,desktop,JP
s_520,196,2025-11-19 11:43:00,2025-11-19 11:52:00,web,DE
s_3381,1278,2025-12-24 16:00:00,2025-12-24 16:18:00,desktop,US
s_3677,1388,2025-12-09 02:43:00,2025-12-09 02:56:00,web,IN
s_5777,2160,2025-12-06 06:00:00,2025-12-06 06:12:00,desktop,IN
s_6668,2473,2025-12-19 08:00:00,2025-12-19 08:08:00,web,IN
s_5180,1930,2025-12-04 01:56:00,2025-12-04 02:02:00,web,US
s_1608,630,2025-12-11 00:06:00,2025-12-11 00:14:00,web,BR
s_3611,1357,2025-12-17 09:00:00,2025-12-17 09:05:00,desktop,GB
s_7721,2858,2025-11-30 02:16:00,2025-11-30 02:30:00,web,IN
s_8095,3000,2025-12-15 06:00:00,2025-12-15 06:05:00,desktop,SG
s_1810,701,2025-12-17 12:07:00,2025-12-17 12:23:00,web,US
s_792,300,2025-11-11 07:45:00,2025-11-11 08:00:00,web,BR
s_793,301,2025-12-04 16:59:00,2025-12-04 17:09:00,web,US
s_7570,2802,2025-12-19 21:17:00,2025-12-19 21:27:00,web,IN
s_1856,717,2025-12-11 00:00:00,2025-12-11 00:04:00,web,DE
s_1981,764,2025-12-15 19:26:00,2025-12-15 19:41:00,desktop,US
s_3234,1224,2025-12-20 05:00:00,2025-12-20 05:08:00,desktop,GB
s_3599,1353,2025-11-16 21:00:00,2025-11-16 21:13:00,web,SG
s_934,354,2025-11-05 08:00:00,2025-11-05 08:20:00,desktop,CA
s_3964,1486,2025-11-24 04:36:00,2025-11-24 04:58:00,web,AU
s_6028,2248,2025-12-12 11:00:00,2025-12-12 11:08:00,web,IN
s_5627,2105,2025-12-16 20:29:00,2025-12-16 20:31:00,web,IN
s_5507,2061,2025-11-07 00:55:00,2025-11-07 00:58:00,desktop,IN
s_8025,2974,2025-12-03 09:00:00,2025-12-03 09:23:00,web,IN
s_4180,1554,2025-12-16 08:00:00,2025-12-16 08:19:00,web,SG
s_4027,1504,2025-11-17 05:26:00,2025-11-17 05:31:00,desktop,US
s_7173,2664,2025-12-02 11:00:00,2025-12-02 11:11:00,desktop,IN
s_4117,1533,2025-12-04 19:00:00,2025-12-04 19:03:00,desktop,BR
s_989,379,2025-12-10 11:00:00,2025-12-10 11:13:00,desktop,IN
s_6247,2318,2025-12-01 04:08:00,2025-12-01 04:14:00,web,US
s_3454,1305,2025-12-05 01:42:00,2025-12-05 01:55:00,web,US
s_7705,2853,2025-11-11 23:45:00,2025-11-12 00:11:00,desktop,SG
s_3779,1420,2025-12-25 14:57:00,2025-12-25 15:05:00,desktop,BR
s_5659,2117,2025-11-17 07:18:00,2025-11-17 07:27:00,web,SG
s_6790,2510,2025-12-16 17:00:00,2025-12-16 17:06:00,web,US
s_3094,1174,2025-12-06 06:16:00,2025-12-06 06:20:00,desktop,SG
s_3156,1201,2025-12-06 04:00:00,2025-12-06 04:15:00,web,CA
s_5070,1889,2025-12-25 13:55:00,2025-12-25 14:01:00,web,AU
s_5807,2172,2025-11-11 02:28:00,2025-11-11 02:39:00,web,IN
s_3202,1213,2025-12-24 07:46:00,2025-12-24 07:53:00,desktop,BR
s_6533,2425,2025-12-01 17:50:00,2025-12-01 17:58:00,web,IN
s_1099,414,2025-11-24 20:39:00,2025-11-24 20:46:00,desktop,US
s_6722,2491,2025-12-10 16:00:00,2025-12-10 16:09:00,web,AU
s_2845,1086,2025-11-18 07:56:00,2025-11-18 08:02:00,web,US
s_887,334,2025-12-12 08:07:00,2025-12-12 08:19:00,web,BR
s_7988,2960,2025-12-09 06:00:00,2025-12-09 06:10:00,desktop,GB
s_6281,2328,2025-11-05 17:20:00,2025-11-05 17:25:00,desktop,IN
s_516,195,2025-12-08 22:47:00,2025-12-08 22:55:00,web,IN
s_7470,2770,2025-12-06 17:09:00,2025-12-06 17:15:00,web,BR
s_4834,1803,2025-11-13 20:47:00,2025-11-13 20:53:00,desktop,JP
s_1454,566,2025-11-26 05:00:00,2025-11-26 05:08:00,web,US
s_3554,1336,2025-11-29 16:00:00,2025-11-29 16:05:00,desktop,JP
s_3610,1357,2025-12-17 09:00:00,2025-12-17 09:09:00,desktop,GB
s_4666,1743,2025-12-06 22:00:00,2025-12-06 22:08:00,desktop,US
s_2507,960,2025-12-05 18:00:00,2025-12-05 18:02:00,web,BR
s_2995,1139,2025-11-18 02:00:00,2025-11-18 02:11:00,desktop,US
s_4000,1496,2025-12-14 15:29:00,2025-12-14 15:33:00,web,US
s_7673,2838,2025-12-25 19:52:00,2025-12-25 20:04:00,web,US
s_907,342,2025-11-19 06:00:00,2025-11-19 06:06:00,web,US
s_29,12,2025-12-23 12:00:00,2025-12-23 12:12:00,desktop,BR
s_7685,2842,2025-12-19 09:35:00,2025-12-19 09:45:00,web,US
s_2508,961,2025-11-20 02:02:00,2025-11-20 02:06:00,desktop,DE
s_2429,931,2025-12-02 15:03:00,2025-12-02 15:08:00,web,US
s_5044,1879,2025-11-09 17:00:00,2025-11-09 17:11:00,desktop,IN
s_5347,1991,2025-12-07 04:00:00,2025-12-07 04:05:00,desktop,US
s_763,290,2025-11-26 11:00:00,2025-11-26 11:07:00,web,SG
s_3748,1412,2025-11-06 22:54:00,2025-11-06 23:01:00,web,SG
s_4812,1795,2025-11-06 05:57:00,2025-11-06 06:04:00,desktop,IN
s_285,110,2025-12-10 20:47:00,2025-12-10 20:58:00,web,AU
s_687,259,2025-11-23 05:00:00,2025-11-23 05:15:00,web,SG
s_7483,2774,2025-12-07 15:24:00,2025-12-07 15:35:00,web,DE
s_2354,905,2025-12-04 17:27:00,2025-12-04 17:33:00,web,US
s_6512,2418,2025-12-21 17:57:00,2025-12-21 18:08:00,web,US
s_6955,2572,2025-12-18 09:00:00,2025-12-18 09:03:00,desktop,AU
s_22,8,2025-12-14 04:00:00,2025-12-14 04:13:00,web,US
s_2753,1053,2025-12-20 07:00:00,2025-12-20 07:13:00,web,US
s_886,334,2025-11-06 00:39:00,2025-11-06 00:42:00,web,BR
s_918,346,2025-12-18 16:12:00,2025-12-18 16:27:00,desktop,JP
s_1041,393,2025-12-09 11:57:00,2025-12-09 12:04:00,web,GB
s_6423,2381,2025-12-10 23:00:00,2025-12-10 23:13:00,web,US
s_1266,490,2025-12-15 08:00:00,2025-12-15 08:05:00,web,IN
s_4580,1711,2025-12-15 02:11:00,2025-12-15 02:20:00,web,IN
s_7009,2594,2025-11-21 13:00:00,2025-11-21 13:05:00,web,IN
s_7530,2788,2025-12-12 22:20:00,2025-12-12 22:31:00,web,AU
s_278,108,2025-12-06 03:00:00,2025-12-06 03:10:00,desktop,US
s_5085,1896,2025-12-03 07:00:00,2025-12-03 07:05:00,desktop,US
s_2085,805,2025-11-19 17:50:00,2025-11-19 18:02:00,desktop,US
s_1246,480,2025-11-21 22:00:00,2025-11-21 22:04:00,web,DE
s_2383,914,2025-12-10 07:07:00,2025-12-10 07:10:00,desktop,JP
s_572,214,2025-11-06 18:00:00,2025-11-06 18:03:00,desktop,IN
s_1436,559,2025-12-06 02:00:00,2025-12-06 02:08:00,web,SG
s_3903,1467,2025-12-23 22:00:00,2025-12-23 22:06:00,web,JP
s_5090,1898,2025-12-15 18:36:00,2025-12-15 19:06:00,web,SG
s_1248,481,2025-12-09 16:25:00,2025-12-09 16:29:00,web,BR
s_6080,2259,2025-11-16 23:25:00,2025-11-16 23:29:00,web,CA
s_4682,1749,2025-12-06 01:00:00,2025-12-06 01:04:00,desktop,SG
s_3527,1330,2025-11-20 06:00:00,2025-11-20 06:25:00,desktop,GB
s_2515,964,2025-11-24 08:55:00,2025-11-24 08:59:00,desktop,US
s_5446,2035,2025-11-26 14:00:00,2025-11-26 14:08:00,web,IN
s_1008,383,2025-11-27 16:00:00,2025-11-27 16:07:00,desktop,JP
s_4771,1779,2025-12-03 20:42:00,2025-12-03 20:50:00,web,US
s_4544,1701,2025-12-24 11:00:00,2025-12-24 11:08:00,desktop,CA
s_6525,2422,2025-12-25 00:12:00,2025-12-25 00:17:00,desktop,US
s_7014,2597,2025-11-22 16:22:00,2025-11-22 16:32:00,desktop,IN
s_2065,797,2025-12-23 07:00:00,2025-12-23 07:22:00,desktop,US
s_5353,1994,2025-11-03 12:00:00,2025-11-03 12:12:00,web,US
s_6392,2368,2025-11-30 10:23:00,2025-11-30 10:42:00,desktop,JP
s_1691,657,2025-12-05 15:35:00,2025-12-05 15:42:00,web,BR
s_6988,2585,2025-11-25 05:00:00,2025-11-25 05:08:00,web,IN
s_7354,2726,2025-12-21 02:24:00,2025-12-21 02:32:00,desktop,DE
s_5344,1989,2025-12-08 00:19:00,2025-12-08 00:26:00,desktop,US
s_1986,764,2025-12-05 08:00:00,2025-12-05 08:11:00,desktop,US
s_295,115,2025-12-05 02:22:00,2025-12-05 02:28:00,desktop,JP
s_1548,605,2025-12-07 11:25:00,2025-12-07 11:40:00,web,US
s_2013,775,2025-12-09 03:00:00,2025-12-09 03:16:00,web,IN
s_589,220,2025-12-13 12:00:00,2025-12-13 12:05:00,web,IN
s_3330,1255,2025-12-03 00:06:00,2025-12-03 00:13:00,desktop,BR
s_2404,921,2025-12-15 01:00:00,2025-12-15 01:16:00,web,IN
s_2130,818,2025-12-10 15:21:00,2025-12-10 15:44:00,desktop,IN
s_3999,1496,2025-11-30 09:00:00,2025-11-30 09:15:00,web,US
s_7319,2713,2025-11-28 18:29:00,2025-11-28 18:57:00,desktop,US
s_3742,1410,2025-12-14 02:00:00,2025-12-14 02:11:00,desktop,BR
s_3509,1320,2025-12-15 21:29:00,2025-12-15 21:40:00,web,US
s_2720,1043,2025-12-10 14:07:00,2025-12-10 14:17:00,desktop,IN
s_4522,1690,2025-12-08 11:00:00,2025-12-08 11:06:00,desktop,SG
s_5151,1920,2025-11-16 00:00:00,2025-11-16 00:28:00,desktop,IN
s_7375,2734,2025-12-23 10:00:00,2025-12-23 10:12:00,desktop,IN
s_7383,2738,2025-12-17 21:10:00,2025-12-17 21:17:00,desktop,SG
s_557,210,2025-12-04 01:16:00,2025-12-04 01:38:00,web,BR
s_4796,1788,2025-11-27 07:00:00,2025-11-27 07:50:00,desktop,IN
s_2470,946,2025-11-07 07:34:00,2025-11-07 07:43:00,desktop,SG
s_3739,1408,2025-12-10 04:00:00,2025-12-10 04:03:00,desktop,CA
s_4287,1593,2025-11-02 18:00:00,2025-11-02 18:13:00,desktop,US
s_6663,2472,2025-12-22 22:00:00,2025-12-22 22:05:00,web,IN
s_5290,1970,2025-10-29 22:00:00,2025-10-29 22:04:00,desktop,US
s_1717,666,2025-11-03 18:00:00,2025-11-03 18:28:00,desktop,CA
s_2605,1005,2025-12-10 11:00:00,2025-12-10 11:15:00,web,US
s_6674,2477,2025-11-02 17:00:00,2025-11-02 17:09:00,web,US
s_1705,661,2025-11-13 03:00:00,2025-11-13 03:11:00,web,US
s_2140,824,2025-12-24 06:14:00,2025-12-24 06:27:00,desktop,US
s_3240,1227,2025-11-15 02:00:00,2025-11-15 02:04:00,web,US
s_2384,915,2025-12-06 06:56:00,2025-12-06 07:03:00,desktop,IN
s_4312,1605,2025-10-30 00:00:00,2025-10-30 00:07:00,web,AU
s_1286,498,2025-12-25 14:08:00,2025-12-25 14:29:00,desktop,CA
s_6890,2548,2025-12-25 19:57:00,2025-12-25 20:11:00,web,US
s_6419,2379,2025-12-13 23:23:00,2025-12-13 23:27:00,web,GB
s_7235,2688,2025-11-15 17:00:00,2025-11-15 17:03:00,web,CA
s_3931,1474,2025-12-16 15:10:00,2025-12-16 15:25:00,web,US
s_5986,2229,2025-11-10 21:00:00,2025-11-10 21:11:00,desktop,US
s_6132,2283,2025-12-24 04:33:00,2025-12-24 04:56:00,web,US
s_1592,625,2025-11-26 12:22:00,2025-11-26 12:34:00,web,BR
s_7607,2815,2025-12-14 14:58:00,2025-12-14 15:14:00,web,US
s_7176,2666,2025-11-11 18:09:00,2025-11-11 18:16:00,web,CA
s_2163,833,2025-11-22 02:12:00,2025-11-22 02:19:00,web,AU
s_2397,919,2025-12-07 21:00:00,2025-12-07 21:09:00,web,US
s_318,122,2025-12-17 14:00:00,2025-12-17 14:09:00,desktop,US
s_7266,2696,2025-11-21 16:24:00,2025-11-21 16:28:00,web,JP
s_3112,1181,2025-12-22 22:19:00,2025-12-22 22:34:00,desktop,GB
s_5234,1951,2025-11-28 15:24:00,2025-11-28 15:30:00,web,US
s_6465,2400,2025-11-27 13:00:00,2025-11-27 13:13:00,desktop,GB
s_7853,2905,2025-11-25 16:57:00,2025-11-25 17:02:00,desktop,SG
s_4037,1505,2025-11-23 11:26:00,2025-11-23 11:36:00,web,US
s_796,302,2025-12-12 11:20:00,2025-12-12 11:29:00,desktop,US
s_3021,1151,2025-12-04 10:00:00,2025-12-04 10:10:00,web,US
s_1712,664,2025-12-08 05:19:00,2025-12-08 05:23:00,desktop,US
s_3388,1280,2025-12-16 23:15:00,2025-12-16 23:18:00,web,IN
s_37,14,2025-12-08 03:01:00,2025-12-08 03:16:00,web,DE
s_4550,1704,2025-12-04 09:21:00,2025-12-04 09:27:00,desktop,IN
s_914,344,2025-12-02 10:16:00,2025-12-02 10:23:00,web,GB
s_5722,2137,2025-10-31 22:00:00,2025-10-31 22:07:00,web,BR
s_5296,1972,2025-12-12 01:00:00,2025-12-12 01:07:00,web,US
s_3973,1488,2025-12-10 18:52:00,2025-12-10 19:01:00,desktop,SG
s_5371,2001,2025-11-21 20:04:00,2025-11-21 20:20:00,web,BR
s_4134,1538,2025-12-17 04:46:00,2025-12-17 05:06:00,web,US
s_975,374,2025-12-01 14:00:00,2025-12-01 14:11:00,desktop,BR
s_984,377,2025-12-13 18:00:00,2025-12-13 18:06:00,desktop,US
